Contract ID, Instructions, Jumps, Unprocessed Jumps, UJ/I, UJ/J,698.2957566,28.87653374,4.67446319,0.006866071,0.142822481
0x42cd48e122eb26aa5906ab71770fac28a05132f6,1053,38,5,0.004748,0.131579,,,,,
0x28152509cb6cfc409c93b8ba9d1d89e332bba0d4,1296,45,8,0.006173,0.177778,,,,,
0x259c4e70a5a0356328316b4c8796e4fb68602f66,785,30,5,0.006369,0.166667,,,,,
0x0fb0d7bbe80b8eec72cb836eacb13690780ab98d,19,1,0,0,0,,,,,
0x9652d32311508a20c17074e0296e14982337f02e,19,1,0,0,0,,,,,
0x06e598641584e695208700999ef0faf4b61e59a8,881,38,5,0.005675,0.131579,,,,,
0xe12625de1fc0450091beb24547248f3843b25c94,1194,71,16,0.0134,0.225352,,,,,
0x25ca36393f8240626a1471a4ba4d2e8ee04234c8,19,1,0,0,0,,,,,
0x3f4707395d568a33e5872d3de2aa7ce8ec50f8f2,1302,41,6,0.004608,0.146341,,,,,
0x0aec8402359084bd1b3958299c6cb06679c70c16,785,30,5,0.006369,0.166667,,,,,
0xce66925bde436ac11fe80b549026bc74e579783a,510,21,4,0.007843,0.190476,,,,,
0x54c9829cf5e455c998cae5fdaaad8640fc0f803a,2116,101,28,0.013233,0.277228,,,,,
0xcd9da34760dee1295ebe88377e5387a55867dcf6,785,30,5,0.006369,0.166667,,,,,
0x439ae9b03122502e9fb8d5ba85060444f77a3b57,115,8,3,0.026087,0.375,,,,,
0xaddddbd21963ff1e5619f8b168f804594cd22b79,1221,38,7,0.005733,0.184211,,,,,
0xba9b405229137e5cb8f6f874a0f57039df5d13af,913,37,6,0.006572,0.162162,,,,,
0x366a7c72f2b302b4733183c525323fdb2029e46a,19,1,0,0,0,,,,,
0x95254f0cc73bf6b32775f2a83d5aff6a1eb06d91,1546,68,10,0.006468,0.147059,,,,,
0x4caf5853730e675bf6750b9680ca50aae80a2a95,19,1,0,0,0,,,,,
0xef70cd32c6513ca0079a0e735858adcd09442154,19,1,0,0,0,,,,,
0x5f09df1373aede3c77de7c6cf4bb4ffc2eb0bbc2,19,1,0,0,0,,,,,
0xe17a05a6115331fb4e2283712e201d9179d4770a,785,30,5,0.006369,0.166667,,,,,
0x8c24b16c901727fd2436c1eddff65f6866a93238,785,30,5,0.006369,0.166667,,,,,
0x5428dcce1c40135f4b35a53f1948d5870e16e266,1305,41,6,0.004598,0.146341,,,,,
0x3cd2e1b2e66cc196bec3ac5bad2fd90727c77c59,338,30,10,0.029586,0.333333,,,,,
0xa6240f6b16738e4cf3b9a286afd4fc5916e710d6,37,3,1,0.027027,0.333333,,,,,
0xc0d200dd85ed3341edcd93e792336781b8fc49fb,2548,126,24,0.009419,0.190476,,,,,
0x5654c40db7c79b45cc5390b764617e4fbb7e27b3,19,1,0,0,0,,,,,
0x40fdc37823245808eb0b659cb2c88da2a957cdc3,19,1,0,0,0,,,,,
0xbee8647ddd924d0619edd6cee7ee6c4bbdd083cd,785,30,5,0.006369,0.166667,,,,,
0x0b954635512f75edc168515aef7e086d02ea6ad5,19,1,0,0,0,,,,,
0x635cea8cb62b57a4b9ca1e9af26edf2cf4f1c1fa,459,21,4,0.008715,0.190476,,,,,
0x1952a7094477a936d1d40c4ddbc5468ec5f20a3a,881,38,5,0.005675,0.131579,,,,,
0xea8c5601d38369942d2560a51801188866512a01,1453,70,11,0.007571,0.157143,,,,,
0x16cd3945d39461e81443309f300c496c2d00db60,785,30,5,0.006369,0.166667,,,,,
0x1bf14f311f8299f1ac1219fe682f215ee2e8fc93,110,8,2,0.018182,0.25,,,,,
0x47618f0cba4e98886f169f2bd9e58f39b8f11b45,1221,38,7,0.005733,0.184211,,,,,
0x3a85aedaf211b41bf0d348d38c1224752e26973f,1078,35,6,0.005566,0.171429,,,,,
0xfc0a388d4f1b83edd12536869903282442934831,19,1,0,0,0,,,,,
0x4a0f5551fe051ee8016db616cf4fe3165f4ab5ca,785,30,5,0.006369,0.166667,,,,,
0x715a22035f77f586b1a3c867712bf8a8157f5a78,19,1,0,0,0,,,,,
0x8398b735ee4ce437055b9ffcfaec59597064d734,551,38,2,0.00363,0.052632,,,,,
0x523373557d20a33481f8593f9bd5a39a14a7b5e2,19,1,0,0,0,,,,,
0xc9775983516e3d4c93169c6bd157178947395d1f,19,1,0,0,0,,,,,
0x33f3579739d4be7426fc92983a77f8adef3470bb,19,1,0,0,0,,,,,
0xbee8d071161d3a5359b01be5f91c24307efb30ea,845,21,4,0.004734,0.190476,,,,,
0xca9f1fb90cd6b593eb205c61af53188bd0ad703b,19,1,0,0,0,,,,,
0x4194962fde2fe055422553cbac844d2dc06e55e6,845,21,4,0.004734,0.190476,,,,,
0xecae4cf5ddabd713edcbd68546d6657704da222b,19,1,0,0,0,,,,,
0xc27cfa936381db693ebb4c33327efe2007c318ee,4906,193,15,0.003057,0.07772,,,,,
0xb48dd62e1455ecf4237d490578da90194ebc17b6,1570,66,11,0.007006,0.166667,,,,,
0x1a70b073f8f5cabe78383c3f0aefc6c59b97855f,84,4,1,0.011905,0.25,,,,,
0xff8fb62c8a7d3bb7b825c6b859020d4eac9ea998,19,1,0,0,0,,,,,
0x8f29f3d4ff21830814157751d6af13ad25752701,19,1,0,0,0,,,,,
0x89f82f0c69821495f71f2d142b7ea1da79a3b03f,251,10,2,0.007968,0.2,,,,,
0x0b9ca7b2c60e6a49909534996540dc30f5fad25d,19,1,0,0,0,,,,,
0x726bdf045a843aad6acb91503fdce7686011388f,803,38,8,0.009963,0.210526,,,,,
0x8d8d75d31184609dcf656043d80fccb48db120cb,19,1,0,0,0,,,,,
0x91807b25ce4633ac3eb435f78628a2f665ed8216,70,4,1,0.014286,0.25,,,,,
0x4c7a963f349cc5fc1f923546543ee1bfd5979b29,510,21,4,0.007843,0.190476,,,,,
0xdf70d103aca5a3d820d3c7a0674c494fbda4e0e6,1937,90,13,0.006711,0.144444,,,,,
0xca6194134053c451cc27d51300a325e0ca1cd8e8,785,30,5,0.006369,0.166667,,,,,
0xe29ab23e61e8d7b588ef9a9c506aaadb18f35a88,19,1,0,0,0,,,,,
0xe041167db919ca27f098b25b8e087e8bb25140c9,785,30,5,0.006369,0.166667,,,,,
0x9066a3251683a3ef44d82cc7c36c0b4b7b949a87,4269,105,15,0.003514,0.142857,,,,,
0x2c0b3d5152d45d0e2723186687161b4d4125714c,286,19,7,0.024476,0.368421,,,,,
0xc4b63e1d81f20f95a9398b71403b123fa6a6f3d3,19,1,0,0,0,,,,,
0xe09085d3819f9ee178f7a094bf0c8fa6d56298cc,19,1,0,0,0,,,,,
0x3c4a17f05676224347ca2d4b8506a00d383bec54,785,30,5,0.006369,0.166667,,,,,
0x0fa119fab23713dc9ce7b37504e39b285285ca52,19,1,0,0,0,,,,,
0xbc2095a1dc521f2ef08be0776d292818eff6b135,19,1,0,0,0,,,,,
0x840d56eadc008b44d0ab0ecdb4eb88294710efa3,182,11,2,0.010989,0.181818,,,,,
0x7cdc064e8582c3a9b9008b272b56e1b57aaf45fd,19,1,0,0,0,,,,,
0xa573750404a9dc4f5370095554291d678b204d4c,19,1,0,0,0,,,,,
0x9cbb9628a257386735e9e16de69e7b63d78c3030,785,30,5,0.006369,0.166667,,,,,
0xa867f30f580480761def8c25929d6d4d72534b0b,1874,84,27,0.014408,0.321429,,,,,
0x706900b39db3811c0d30046747ed4e6a577c9a82,2548,126,24,0.009419,0.190476,,,,,
0x5b9a8b693f55dfbe0ecaf1c2a74072571a697f3b,1302,41,6,0.004608,0.146341,,,,,
0x2f7764fe8277bfc07b633cedc78dc16c55ff9d6c,736,35,5,0.006793,0.142857,,,,,
0xb1d9062c1ebb025b62018b40af2f563599acf602,2017,96,27,0.013386,0.28125,,,,,
0x523d77cb85af9d077642c1afc7f26c0cef9d7720,19,1,0,0,0,,,,,
0x38fa11dd2d7b48c4bdc532c5881d3417b7a19c16,785,30,5,0.006369,0.166667,,,,,
0x9ba757566c16dfc8839e1c885c3f0fbade744e92,130,6,2,0.015385,0.333333,,,,,
0x5b4d6495ebb7bdee7b018c0cf1609ef5618e9cff,19,1,0,0,0,,,,,
0x1d091a819ecad64cf4dfc078037a35bf2c1e691e,785,30,5,0.006369,0.166667,,,,,
0xc021489e14bec4507a750bf7f5b94581bcdd8321,785,30,5,0.006369,0.166667,,,,,
0xfa8826004fae76d989acbbb2ba06baf23b2dbcea,876,52,10,0.011416,0.192308,,,,,
0x2ada782de3515d01f1a57dd8295b6066e3e15ed8,19,1,0,0,0,,,,,
0x448ef18c73af8798b695e50cee6b13506ff9d05a,19,1,0,0,0,,,,,
0x7e760dfd7f15e26ae51f9c4573fad9f9f90d7f04,1546,68,10,0.006468,0.147059,,,,,
0xcb10bb1d302812c9d9d43d4674dbae93cb33cd2e,510,21,4,0.007843,0.190476,,,,,
0x245a25c8d376e03c48fbe34272923fb52559d489,19,1,0,0,0,,,,,
0x668d7db33342c0e6fd820c28e74b0e868f1f9714,736,35,5,0.006793,0.142857,,,,,
0xe5b53083179a46fb5376fae707d2146309cf23df,19,1,0,0,0,,,,,
0x79b9fe948a1bf4ad41bc01aa963e2966d3938cec,19,1,0,0,0,,,,,
0x562c3a536bf12a7b5d36a36307f7e4634b527f0f,19,1,0,0,0,,,,,
0xd46b06860dc5cb6f71b2387e4512c5f3eec522db,19,1,0,0,0,,,,,
0x2f807075fecdf2be032c3dc979c986525291027d,251,10,2,0.007968,0.2,,,,,
0xbc0c84d6c98671db46e57ec3020e70e393d9ea14,254,17,2,0.007874,0.117647,,,,,
0xbf2b60655feaa64c46ca21d961c5d1d7d6bb8669,1305,41,6,0.004598,0.146341,,,,,
0x127a3af16f9d2320bb6c57ec06d6173667ea1ad2,130,6,2,0.015385,0.333333,,,,,
0x620a5e1a8cf04d1afef0effd7b3a14d79105e722,785,30,5,0.006369,0.166667,,,,,
0xa27f300405435b4bc8e63217840dbc45d05839c1,1305,41,6,0.004598,0.146341,,,,,
0x665e445474ec8f87d44b242686eccb790c17fd3d,881,38,5,0.005675,0.131579,,,,,
0x5026d9669d6eb3ce9b0088bf81803d83c107bcae,785,30,5,0.006369,0.166667,,,,,
0xc4b677742a20c5b5c78a92f1e4c19465dc75e9ed,266,12,3,0.011278,0.25,,,,,
0x4ae240fc1f6d22149f51e19d1895c0f9bbcddcbb,785,30,5,0.006369,0.166667,,,,,
0xf14534f6104bada5967718c972fb7d500e19be8f,19,1,0,0,0,,,,,
0xd91d851bd42334a414dfe1ea3a1dda0f8fa73cfc,331,17,4,0.012085,0.235294,,,,,
0x64e56970dab471498f7624b15cbb397d7dcdc459,736,35,5,0.006793,0.142857,,,,,
0x45485d90b751af48e89dededba8bfbd38e4448df,19,1,0,0,0,,,,,
0x05202cfb2f7663a2ce5d4f608d0e68b0ca261bf1,19,1,0,0,0,,,,,
0x3cef5aae56c57cba9ca19b87d0856f4dedfb46a6,1302,41,6,0.004608,0.146341,,,,,
0x99146bab2bb34d9ca49ec4f0c82de3e5789ae22e,4350,267,36,0.008276,0.134831,,,,,
0xaac62548ca88f6afd060077bdac481e5a1652b29,2198,81,9,0.004095,0.111111,,,,,
0x5a35c43ae709a8cb4c4c55d62bd1233edc18e06b,785,30,5,0.006369,0.166667,,,,,
0x8aba247873c8d979109749fd9e78c69e536b14ac,1453,70,11,0.007571,0.157143,,,,,
0x43e4cdb0f248c0e779eb3e5c27aa9941c0feb770,483,24,4,0.008282,0.166667,,,,,
0x2894595b84aa1457c12345824d7b3b36b8c87bec,803,38,8,0.009963,0.210526,,,,,
0xa62d33e7cf4a3516ba8ebe02e087d08d15fa997e,510,21,4,0.007843,0.190476,,,,,
0x2c98cd811a10309608b9b97a9cac7602d9a68d05,785,30,5,0.006369,0.166667,,,,,
0x338f1f90422b314bbd281d58d035d6d05df44447,251,10,2,0.007968,0.2,,,,,
0xccb5789fdce8eaaa802a670d7e3ccc48f9cdd6be,19,1,0,0,0,,,,,
0x27c1a7da7008a90d365eae880c92e585c487601c,2375,71,10,0.004211,0.140845,,,,,
0x74668267f8f4b7306cf52f2dc2ab806263b326fe,2548,126,24,0.009419,0.190476,,,,,
0xa8fcd038a5003c3a6d813aaa13fa0c814b5e80b9,19,1,0,0,0,,,,,
0xce7efb50bb6b6114b67efbd2d68793dc86eb4a71,19,1,0,0,0,,,,,
0x9462acd628a9519ead36f4391ee9207abdec0298,1367,46,8,0.005852,0.173913,,,,,
0x775ce50efc02bd62b440975fd0620c842901e849,130,6,2,0.015385,0.333333,,,,,
0x41cfa76b9534c27e12309273590481783f74a37a,785,30,5,0.006369,0.166667,,,,,
0x1dda893c9502b6f17500e1cd567c873c44ac81c8,19,1,0,0,0,,,,,
0x992d2ce3546510516e8757060f5f1ae521db98b9,881,38,5,0.005675,0.131579,,,,,
0xf7450b514064b04d8173283cdc7e41778d04b772,785,30,5,0.006369,0.166667,,,,,
0x7a4515f0693342ed180e7689ac8af42b2ed3cca6,19,1,0,0,0,,,,,
0x436b743b36f896a3f8fb8714065c18a59859f2fa,19,1,0,0,0,,,,,
0xe4891c6ef802e3c3f8aa55e88c51a3a0159a4a51,751,35,10,0.013316,0.285714,,,,,
0x0f43c9139a85283467c66b22bc9f55be9c626e40,19,1,0,0,0,,,,,
0xc7efd700e1d2cafebdc51d032eeb66a786399c97,785,30,5,0.006369,0.166667,,,,,
0x2efd615d16e85cdd72eb38df7a2f22f1a2913953,344,30,10,0.02907,0.333333,,,,,
0x4432979c7c6bdd19f9ef20787c4ac9cc9710667b,1364,67,11,0.008065,0.164179,,,,,
0xd6fa1ea20de33d3deedd7b97c44691013c22ab8a,19,1,0,0,0,,,,,
0xa739f28e3a69ac98ca9893e543075c6530932730,2548,126,24,0.009419,0.190476,,,,,
0x9988ffccd8620f49e355915fdbcc28d54b68cc98,551,38,2,0.00363,0.052632,,,,,
0xfa34b0e46d3df249f41933c26b1d72f29e72d85f,510,21,4,0.007843,0.190476,,,,,
0x61945e0e08cb34cbba57be54e2b01ce36308cd50,2548,126,24,0.009419,0.190476,,,,,
0x7c0e3835ffcf2e3f2071498e6e1f80cfaa1cbf95,1381,75,11,0.007965,0.146667,,,,,
0x236e8216991843c32b6ef7036f1765366670369a,551,38,2,0.00363,0.052632,,,,,
0x8bbaf4cde07110cdbb282e636d13f00167ea12f3,736,35,5,0.006793,0.142857,,,,,
0x37da40f4d81ba60b70a81e9d6ccae1670b15f4f8,19,1,0,0,0,,,,,
0xe9d0533b45c35f5b7f8878b39f9b02b19f4c9ef2,19,1,0,0,0,,,,,
0xf4a5fbd6deb3c10320b455cb10f10929e7c72ab6,510,21,4,0.007843,0.190476,,,,,
0xdf0560b23eefbf7f9950c567bfe7809af1caeeca,331,17,4,0.012085,0.235294,,,,,
0x87d831d998b86c4ea59b3afcc6b21654dc5c73bf,19,1,0,0,0,,,,,
0x3002702bf0eead717f1f6fd24ee9051481548228,2548,126,24,0.009419,0.190476,,,,,
0xa17384d116a56d90dd9570611482aa7af291e419,19,1,0,0,0,,,,,
0x18b359c024842bef382939e27516395a379504e4,2118,102,29,0.013692,0.284314,,,,,
0x2ae0bec17958da239437cebf32363af38852cd0b,19,1,0,0,0,,,,,
0x333cc1bc0bfdc63e8380c08379cad32f3e5bea71,551,38,2,0.00363,0.052632,,,,,
0x3e963dd483c7736669b76a341bffa7ec76c38515,251,10,2,0.007968,0.2,,,,,
0x2461cafff72202fd9c68b9f5c323e917e3dd2776,2548,126,24,0.009419,0.190476,,,,,
0x97e16e39b93ac6e5c97f0c2b8791ae86b6532082,510,21,4,0.007843,0.190476,,,,,
0x8ae8fbe18da800443784b34439c778d6548ca7d9,19,1,0,0,0,,,,,
0x63252fd041a2ad7b6df34c01a0c65f129cdd31cc,19,1,0,0,0,,,,,
0xb30ad10f93c0899bb77c6ed5d8df4253fccc25e9,528,26,4,0.007576,0.153846,,,,,
0x9447e014c558d87c94522dd7befaca4adbd34a5c,2548,126,24,0.009419,0.190476,,,,,
0x07f0653f5613cd885918a6ff04a80cbe39e5cc57,365,15,2,0.005479,0.133333,,,,,
0xa61596f50cfcd26137e389cd817ae94724aa2a24,19,1,0,0,0,,,,,
0x24231734cec8c43d1cc1207ce5ab858fa13ac5fa,751,35,10,0.013316,0.285714,,,,,
0xec447c6aecf56f5709972aaab45998ba17b66e15,251,10,2,0.007968,0.2,,,,,
0x7956273d9bc8126ca2ff31deeaf6165c3a623dad,19,1,0,0,0,,,,,
0x6ba74dd9fdfd8bc2e11e24bc02df2bcbf6b799c1,19,1,0,0,0,,,,,
0xf1b8994da9e0ee7db212bd50ff50c58e413349c0,881,38,5,0.005675,0.131579,,,,,
0x60d97bfc9111aa4b168117c5e9e93211ef2e9541,19,1,0,0,0,,,,,
0xea684b572299345361be51460e4abce301cd0b79,19,1,0,0,0,,,,,
0x6b337914c83ba2cd828206c855e77dd00ce5ac56,881,38,5,0.005675,0.131579,,,,,
0x0150631df8f20a08dd32a5a2f21e990dd44ce147,19,1,0,0,0,,,,,
0x177b862943893dfb1fd65d1c83214481403301d9,2548,126,24,0.009419,0.190476,,,,,
0x0985daaa720b6eba04135c7f33af33e90c5d5c27,19,1,0,0,0,,,,,
0x2ee4d07b8e98faa0f0a4a582f48b7630f5d948e2,2548,126,24,0.009419,0.190476,,,,,
0x14626c2b07bc70de8ef13df15d558ecfe51e94d6,19,1,0,0,0,,,,,
0x233820087a752349ee20daab1c18e0b7c546d3f6,495,10,1,0.00202,0.1,,,,,
0x0f5831360cd7d7a38bf0c5803fc0fc8a42ea546c,881,38,5,0.005675,0.131579,,,,,
0x01e9ef13579456382c97b3c1c208c5298e7ce989,1381,75,11,0.007965,0.146667,,,,,
0x33723e4648be8b0036e0ee8825cc0d24ad0f7ca0,19,1,0,0,0,,,,,
0x253d5902e135aee388e562a69cc3f7fdef4b4741,510,21,4,0.007843,0.190476,,,,,
0xe0c6976ed9f5f83e41f0e583d9c684e59847ce46,1345,44,6,0.004461,0.136364,,,,,
0xf5ca7be6e969c5f29b7563348fa79e67a0baa9c2,4260,104,16,0.003756,0.153846,,,,,
0x54410150fa328d557c82ead4d9b6021f45dd7e6b,19,1,0,0,0,,,,,
0x5fba7ae87e77bb927e3bfc225c0ec6afbf1c1e56,2548,126,24,0.009419,0.190476,,,,,
0x45433581e454407a0dfa8241a1329afbc5b6c3a3,19,1,0,0,0,,,,,
0x0138d731df47f818c348a451f349d669da82c022,19,1,0,0,0,,,,,
0xb76fe95690ec519d4d141e751127b4da2a705663,19,1,0,0,0,,,,,
0xcc2ee7b5eee0d247afed2319202d51907be0bd4e,785,30,5,0.006369,0.166667,,,,,
0x211108004094873b39082ff0a7812ffd3b787caa,19,1,0,0,0,,,,,
0x9499375730c0822f018f10fdec03a80796afa7a7,1453,70,11,0.007571,0.157143,,,,,
0x25211388e95e6efb7e3bbbc0b59bb1df1e0c5a4d,19,1,0,0,0,,,,,
0xdcd9aeee65be88138f62411f813d1b1e1ce16dae,19,1,0,0,0,,,,,
0x336a1271c8c71ab93611f2d7ca23d924dc0c089a,19,1,0,0,0,,,,,
0xe26462432c04e4cce7bd7733ab48896d37d70971,1546,68,10,0.006468,0.147059,,,,,
0xc2329a819ccaf402fc00c86db8b8f4a91e160da6,785,30,5,0.006369,0.166667,,,,,
0x5c379b15a40821abfe8b6a681290b42f479fd548,483,24,4,0.008282,0.166667,,,,,
0x6df3b08cf8bc6338027e1401050b5cd2020580be,19,1,0,0,0,,,,,
0xadcbb3b24a9fe03f6e6bf26d4b5af23bb35cc3bc,19,1,0,0,0,,,,,
0x3cc563e6e32bca10876718150b6acaf1522a2211,19,1,0,0,0,,,,,
0x8e30c9ecb8ca00ca1f6a5cd4be7b6f2e0394357e,785,30,5,0.006369,0.166667,,,,,
0x2c8917762f12db7b762a96bdc775409d6ae10699,801,44,9,0.011236,0.204545,,,,,
0x46c87ad37bfc16ddb5eac19c2854ab28476bd4a5,1194,71,16,0.0134,0.225352,,,,,
0x40508672be3a50d714f457d37685bbbec4eb268e,19,1,0,0,0,,,,,
0x8c5d48e748881a90c06c88f0308eddf1bafe3abb,1345,44,6,0.004461,0.136364,,,,,
0xa88497d2969e5260e36e0f9e67c0017cbee417c4,785,30,5,0.006369,0.166667,,,,,
0xc7b6d66e265971379f8ed218b29f356293bac831,19,1,0,0,0,,,,,
0xa9d160e32ad37ac6f2b8231e4efe14d35abb576e,1778,73,11,0.006187,0.150685,,,,,
0xed9785a6ba344c4b9616721677b4da9be497c166,806,33,5,0.006203,0.151515,,,,,
0xa2009118b2f9826d619ba52cf61814b6857000cd,19,1,0,0,0,,,,,
0x620da4d8a604496330dde413743656f2c30b3e7d,19,1,0,0,0,,,,,
0x0d5781131e377e20b7b8ee5f0231ff8f91b4beb1,510,21,4,0.007843,0.190476,,,,,
0x58be905ab0a8089edd1a0132f488b3c9cb357021,251,10,2,0.007968,0.2,,,,,
0x4097eda57e9826a70d5872dac7ffa493f210843b,19,1,0,0,0,,,,,
0xc6f4e16aef327eb850d53f5ea20ff6022c63b3b3,2548,126,24,0.009419,0.190476,,,,,
0x42f1f0bfe6535b9851c719fb4f4fea37c16a55ff,19,1,0,0,0,,,,,
0x866b92e02d4b582bb4660f06269a8af852e31bfb,614,43,10,0.016287,0.232558,,,,,
0x029abc0fa97658776851757bc07ffff9a2e4ec55,37,3,0,0,0,,,,,
0x67b5deb5f174e1fd899c59511a5e2896e3a4dac5,19,1,0,0,0,,,,,
0xa49709eba516405252fe1e96a18aa4ba934352b7,19,1,0,0,0,,,,,
0x42487fd067fc32f14cb3d5e0fd32f23d95c1ecfc,616,26,6,0.00974,0.230769,,,,,
0x06773a49af92022c50c5b1f2f0c02e275ca45130,881,38,5,0.005675,0.131579,,,,,
0xe35d6ac9e80b06adfeb2e4fb8b4c6571c3bb6bac,19,1,0,0,0,,,,,
0x6ae303bf996632da6a904529a97ab799fd55ef65,19,1,0,0,0,,,,,
0x36fa1ac86209cfa7b9c46764ff7f03bf8e80907a,510,21,4,0.007843,0.190476,,,,,
0x52890311e4ad37a0438b4e5a82582bc9459b9415,785,30,5,0.006369,0.166667,,,,,
0xdd38b7e626ca65f0a313eff1249931b4f174b9ed,19,1,0,0,0,,,,,
0xd951a9302e620748ccb82cc07405be4017c794af,785,30,5,0.006369,0.166667,,,,,
0xc69c047037118f871a4553c0fd0d52bc7c57e014,19,1,0,0,0,,,,,
0xf46c9d6d09421f1089ed59218c22a4a5a75ba576,6201,276,42,0.006773,0.152174,,,,,
0xee9f382e1e347aa77c0122ebec9ae0282be16585,2548,126,24,0.009419,0.190476,,,,,
0xa7132dc58ab7ca1a8339ccb36d11c31a48c0bbed,1453,70,11,0.007571,0.157143,,,,,
0xd8a811be41cedf80e608214426215472af79e857,2042,99,28,0.013712,0.282828,,,,,
0xd84b66216418ebcdb5db13912727a8e78dc32a52,19,1,0,0,0,,,,,
0x71f8657c72e80acc84aef4b7b1d2005986ad2afd,19,1,0,0,0,,,,,
0x7bdd870bb886a42fbae0ff7cc16d581f965c55bb,510,21,4,0.007843,0.190476,,,,,
0xffa96f27af9345cba055e869e6572e9e7469c631,2375,71,10,0.004211,0.140845,,,,,
0x2e915ecdee1f0eb50aad7a8f42f85d086d09068b,785,30,5,0.006369,0.166667,,,,,
0x95274c156cee3545a8d77b2ceaeedf817d282729,19,1,0,0,0,,,,,
0x52cc52abe07e1580bacac4bcda79a6be41dec947,2385,71,10,0.004193,0.140845,,,,,
0xfea87e77d29ad3a8b68a1e28a65753a2bce1e1eb,785,30,5,0.006369,0.166667,,,,,
0xee980f540b1d17331ea37237ceb9e0dfc32356d2,801,44,9,0.011236,0.204545,,,,,
0xa929ad2bb05cfa9b3480ceb6c0dd07a802145944,19,1,0,0,0,,,,,
0x4cc32cf5a84b355999a2977b676d7ce6d6ece5f5,1305,41,6,0.004598,0.146341,,,,,
0xd21e907c322c69a9932135eeb1d52fe5b661179a,203,11,3,0.014778,0.272727,,,,,
0x93cbbb933c7a29d574a2249229d2f1c8b3bf0050,251,10,2,0.007968,0.2,,,,,
0x3cf184591ede49cd80cab9b7b391b9350ff1677d,70,4,1,0.014286,0.25,,,,,
0x7ef7fa4536c646af81c6af866632a8c55b277650,2548,126,24,0.009419,0.190476,,,,,
0x5fa4d784a891ba4bcfcc81a2e0d5e6711a2e223b,2548,126,24,0.009419,0.190476,,,,,
0x1e01806e73224b5365646b4ef5cc7000726393cc,19,1,0,0,0,,,,,
0xecbc231bb16227dc985167ad5bc21de69d2901d2,1479,53,11,0.007437,0.207547,,,,,
0xbef816cbe2e5a46a7b556a9a57b13beea48cbf54,19,1,0,0,0,,,,,
0x9b7ec9bf02ab5ad37e69c6d87898c0a681b23aa5,19,1,0,0,0,,,,,
0x8214ef3b0a0825feca6e89a6ac0d258fdcef91a8,1302,41,6,0.004608,0.146341,,,,,
0x2ba513f094f00c452a120d1b595e0567f137e79b,19,1,0,0,0,,,,,
0x6827c8b307f71f5dcdc55d8e825619f9419cd720,19,1,0,0,0,,,,,
0xe90d5ce158d05da4ee57934671d835a40b715782,19,1,0,0,0,,,,,
0x8e4334836cc89ad65ebbc4f7d5a2f226b9ea1399,19,1,0,0,0,,,,,
0x6eb93f5f97424c3c3a039cf3f4f5fb889616c6f2,785,30,5,0.006369,0.166667,,,,,
0x1b72bd3877bb1bb4f682be75e09433e76dfddac2,785,30,5,0.006369,0.166667,,,,,
0x5bc3d9a068c567f7b522843721fb48b137b587a2,115,8,3,0.026087,0.375,,,,,
0xd9cc7acfd5d90d7d1be3ba93b277658f328cd154,19,1,0,0,0,,,,,
0x5d2c24efac49825f682b5d334428f1a5c96acc09,1877,89,26,0.013852,0.292135,,,,,
0x3698aa6c57740e816a950344592db0a573124fbc,19,1,0,0,0,,,,,
0xd6c3e33ecbab446c498d4d8f97d92f7cad356ec9,2548,126,24,0.009419,0.190476,,,,,
0xb39036a09865236d67875f6fd391e597b4c8425d,19,1,0,0,0,,,,,
0x18ed3d29174a54e52d1ef651657a9d0863d96a94,785,30,5,0.006369,0.166667,,,,,
0x2f9d3f0421d3f6debe0a394beba90f26fb93996a,1194,71,16,0.0134,0.225352,,,,,
0x29d64562c9346f067a8ffc873018ac98b47787b2,19,1,0,0,0,,,,,
0x9f2ded3e1b3acf6ae9ab1b52d9fdf9fda2884dd4,19,1,0,0,0,,,,,
0x982aaed6e01cf046d6d8d3568e3b875c8827a037,19,1,0,0,0,,,,,
0x251a2dac1cfd22ba49956d854841e488358ee23b,785,30,5,0.006369,0.166667,,,,,
0x3a3c001684813f5ee3757cee9ba5449cf03e37c7,6201,276,42,0.006773,0.152174,,,,,
0xc68299db7bca2b79e15121027c65ce90d2831791,19,1,0,0,0,,,,,
0x5d4a87ef905ae7e68a87aa860dc3e896e4dfee88,19,1,0,0,0,,,,,
0xce4fd311e2f428b3ac18f2dd0e48e06be583bf11,19,1,0,0,0,,,,,
0x46648f595ecc35fabd19df3a91058a5d57bdd40a,788,32,9,0.011421,0.28125,,,,,
0x7a216acea05606146ea47440eed0be9a3c384d36,19,1,0,0,0,,,,,
0x356d65f7d8d68bd4e715709e96b06be5d76d3927,785,30,5,0.006369,0.166667,,,,,
0xba19fe86645ed8b2243d595df2d7831fa4bac7ed,785,30,5,0.006369,0.166667,,,,,
0x2c4b0c3241e42932dae26df9aaf6c667d5c6d1a6,19,1,0,0,0,,,,,
0x9546808d0d9bc961b0437b5ef1fd66f0bdce2df2,483,24,4,0.008282,0.166667,,,,,
0xfe85dae2da3c81f73eb1980aa2b71708cbd0f821,2548,126,24,0.009419,0.190476,,,,,
0x8534267e4602e298abd655592505c267fe3f7af2,785,30,5,0.006369,0.166667,,,,,
0x5e8d6d89fc570e6e1906377c696204d8a7de3086,510,21,4,0.007843,0.190476,,,,,
